KOR,MATH,GRADE 
19,36,C
34,60,B
46,57,B
96,98,A
97,82,A
74,89,A
76,37,B
58,81,B
13,25,C
36,44,B
36,77,B
41,18,C
74,48,B
87,18,B
51,63,B
14,93,B
12,44,C
33,36,C
48,50,B
30,77,B
100,53,A
26,67,B
100,94,A
60,27,B
31,85,B
92,83,A
92,33,B
93,42,B
57,98,A
35,85,B
87,23,B
96,35,B
45,99,A
54,17,C
31,36,C
89,12,B
100,90,A
99,36,B
12,40,C
88,75,A
58,89,A
62,61,B
90,86,A
68,80,A
21,82,B
44,76,B
35,63,B
55,66,B
18,19,C
16,32,C
15,88,B
47,33,B
69,42,B
83,49,B
17,58,C
32,31,C
68,68,B
97,41,B
33,82,B
59,22,B
65,47,B
34,69,B
75,42,B
26,43,C
90,92,A
25,34,C
60,24,B
15,43,C
80,88,A
41,19,C
67,83,A
77,82,A
17,72,B
12,12,C
16,44,C
75,16,B
76,73,A
20,95,B
16,92,B
71,37,B
62,79,A
14,17,C
19,44,C
28,88,B
87,73,A
30,39,C
41,70,B
69,46,B
96,43,B
35,92,B
78,98,A
83,41,B
72,76,A
83,17,B
56,96,A
28,46,C
14,48,C
42,29,C
48,20,C
56,25,B
79,63,A
45,10,C
57,32,B
90,53,A
81,13,B
78,15,B
58,72,B
80,84,A
42,84,B
30,11,C
66,66,B
63,29,B
26,80,B
15,81,B
12,98,B
19,62,B
33,76,B
28,94,B
99,21,B
42,38,B
12,74,B
93,59,A
90,43,B
54,69,B
70,23,B
77,45,B
56,35,B
44,24,C
55,54,B
91,20,B
62,73,B
12,29,C
98,72,A
73,55,B
98,27,B
63,10,C
23,50,C
77,26,B
15,67,B
39,88,B
41,79,B
75,23,B
89,93,A
12,57,C
100,41,A
69,97,A
31,69,B
24,79,B
42,64,B
52,55,B
26,79,B
56,32,B
68,11,C
82,55,B
42,52,B
42,94,B
78,77,A
50,33,B
74,67,A
90,37,B
83,92,A
82,82,A
10,28,C
37,49,B
96,20,B
37,81,B
24,94,B
68,10,C
30,17,C
63,79,A
91,49,A
73,77,A
72,60,B
74,88,A
72,49,B
83,32,B
40,81,B
12,73,B
36,32,C
93,63,A
95,45,A
65,68,B
13,25,C
32,35,C
28,92,B
51,91,A
52,67,B
58,41,B
38,61,B
84,49,B
72,74,A
84,66,A
57,99,A
58,84,A
64,95,A
31,50,B
97,50,A
60,61,B
83,30,B
46,59,B
45,17,C
14,76,B
41,59,B
84,55,B
48,94,A
66,32,B
38,51,B
15,37,C
97,92,A
11,19,C
30,65,B
18,97,B
73,68,A
27,30,C
62,75,B
91,40,B
54,38,B
22,66,B
50,37,B
19,53,C
58,36,B
96,34,B
44,76,B
91,25,B
77,69,A
25,67,B
92,19,B
78,37,B
89,87,A
17,57,C
35,71,B
50,75,B
72,98,A
44,33,C
34,43,C
72,58,B
83,25,B
56,31,B
80,71,A
65,97,A
53,10,C
77,42,B
12,69,B
45,42,B
78,97,A
45,75,B
28,32,C
25,59,B
53,18,C
83,39,B
72,46,B
19,74,B
16,13,C
39,52,B
69,53,B
71,15,B
35,60,B
87,46,B
21,28,C
19,62,B
56,75,B
75,64,B
87,92,A
47,90,B
58,38,B
45,80,B
88,57,A
15,14,C
88,31,B
53,98,A
20,75,B
93,54,A
76,15,B
92,68,A
47,91,B
66,20,B
53,24,C
21,89,B
36,75,B
26,10,C
89,18,B
10,64,C
22,96,B
79,88,A
75,73,A
56,65,B
34,44,C
74,84,A
62,55,B
69,32,B
30,94,B
50,43,B
100,88,A
61,69,B
21,44,C
65,61,B
90,79,A
50,75,B
18,96,B
82,21,B
80,32,B
35,100,B
77,81,A
27,77,B
15,50,C
93,82,A
39,32,C
15,85,B
60,59,B
70,25,B
87,65,A
18,68,B
16,51,C
34,83,B
65,30,B
37,34,C
97,58,A
93,97,A
64,72,B
74,11,B
28,99,B
86,73,A
34,44,C
78,26,B
54,41,B
31,100,B
84,27,B
26,88,B
66,45,B
98,18,B
38,27,C
48,64,B
88,88,A
70,84,A
20,89,B
60,70,B
83,60,A
37,25,C
25,95,B
75,61,B
51,89,A
83,16,B
90,71,A
86,77,A
82,92,A
45,22,C
17,18,C
87,51,B
35,14,C
13,86,B
35,67,B
95,74,A
68,40,B
77,14,B
29,20,C
94,73,A
16,41,C
94,31,B
29,62,B
71,36,B
48,66,B
40,63,B
81,65,A
73,89,A
42,34,C
50,47,B
74,53,B
82,17,B
67,41,B
58,19,C
61,81,A
30,66,B
40,50,B
68,35,B
63,24,B
96,30,B
75,84,A
63,96,A
38,66,B
28,63,B
11,48,C
37,43,B
58,53,B
13,17,C
70,67,B
29,58,B
69,25,B
42,52,B
89,91,A
67,93,A
76,29,B
48,53,B
44,94,B
10,37,C
45,17,C
30,70,B
74,58,B
87,22,B
74,61,B
11,82,B
50,43,B
72,57,B
69,62,B
92,42,B
65,97,A
26,93,B
14,25,C
97,82,A
81,54,B
95,82,A
18,86,B
16,34,C
38,11,C
73,90,A
82,50,B
58,47,B
54,72,B
86,59,A
75,69,A
50,81,B
72,29,B
72,97,A
30,50,B
45,87,B
42,22,C
56,48,B
30,94,B
84,64,A
84,84,A
30,91,B
70,17,B
91,93,A
49,13,C
31,73,B
52,14,C
56,74,B
80,81,A
71,39,B
74,95,A
87,89,A
14,35,C
100,94,A
98,22,B
67,65,B
29,26,C
79,22,B
11,62,C
72,42,B
43,91,B
81,36,B
100,89,A
66,68,B
21,71,B
43,79,B
78,11,B
17,24,C
100,94,A
84,61,A
64,31,B
51,39,B
61,37,B
94,69,A
64,49,B
97,10,B
97,38,B
48,42,B
86,28,B
53,99,A
63,53,B
20,15,C
40,96,B
16,78,B
82,94,A
68,53,B
32,39,C
24,62,B
26,41,C
43,88,B
59,47,B
89,76,A
42,52,B
50,20,C
64,98,A
35,89,B
18,68,B
98,57,A
36,82,B
15,72,B
59,64,B
96,79,A
77,73,A
11,48,C
77,49,B
94,76,A
38,49,B
60,35,B
29,94,B
58,81,B
30,77,B
74,64,B
77,94,A
22,35,C
80,98,A
70,73,A
43,93,B
42,10,C
23,89,B
53,45,B
25,53,C
68,20,B
63,71,B
21,16,C
73,34,B
46,81,B
80,48,B
50,36,B
42,46,B
33,97,B
22,14,C
81,23,B
96,58,A
61,28,B
29,92,B
95,58,A
56,80,B
31,19,C
38,19,C
47,96,A
12,69,B
80,39,B
72,27,B
54,24,C
78,96,A
49,74,B
67,69,B
22,89,B
60,19,C
47,99,A
99,59,A
77,57,B
33,10,C
45,83,B
82,30,B
11,79,B
12,86,B
35,56,B
64,41,B
37,35,C
62,79,A
25,48,C
80,20,B
59,40,B
35,67,B
50,45,B
56,72,B
86,77,A
91,40,B
77,19,B
13,94,B
97,39,B
54,96,A
33,67,B
17,11,C
77,44,B
84,27,B
86,52,B
85,63,A
39,48,B
78,97,A
13,52,C
67,91,A
20,17,C
16,64,B
31,67,B
53,75,B
68,33,B
72,60,B
73,38,B
43,82,B
72,95,A
48,28,C
62,93,A
88,62,A
69,58,B
23,21,C
82,10,B
70,12,B
35,82,B
17,32,C
49,15,C
100,77,A
69,12,B
44,89,B
61,72,B
15,97,B
94,72,A
12,75,B
60,53,B
49,15,C
47,81,B
36,96,B
16,41,C
40,11,C
74,12,B
32,48,B
45,92,B
63,45,B
49,95,A
39,54,B
77,24,B
18,74,B
76,73,A
75,57,B
32,25,C
43,13,C
67,99,A
78,94,A
24,94,B
72,17,B
44,18,C
13,26,C
97,27,B
12,89,B
97,40,B
76,98,A
48,39,B
90,52,A
51,29,B
47,25,C
46,84,B
27,54,B
40,59,B
81,98,A
28,55,B
98,61,A
23,76,B
67,41,B
65,74,B
67,67,B
28,74,B
60,11,C
17,33,C
29,35,C
78,43,B
39,60,B
34,75,B
56,80,B
38,96,B
84,42,B
46,17,C
16,36,C
72,65,B
30,48,C
65,35,B
73,92,A
55,56,B
43,84,B
82,71,A
71,83,A
42,36,C
83,98,A
20,53,C
51,28,C
85,54,B
91,21,B
27,43,C
28,48,C
63,68,B
29,76,B
19,88,B
16,83,B
26,16,C
44,19,C
52,64,B
76,82,A
32,95,B
91,62,A
71,92,A
27,82,B
32,11,C
11,83,B
78,76,A
84,92,A
25,28,C
98,54,A
43,42,B
28,88,B
85,25,B
61,11,C
16,50,C
58,66,B
98,93,A
70,91,A
92,71,A
53,95,A
38,77,B
39,53,B
69,62,B
36,55,B
25,19,C
31,67,B
64,19,B
86,58,A
99,53,A
24,54,C
61,25,B
32,16,C
41,15,C
55,55,B
39,37,C
60,56,B
83,63,A
23,70,B
57,36,B
36,75,B
18,70,B
89,45,B
29,87,B
35,65,B
49,14,C
53,38,B
53,10,C
20,26,C
49,98,A
56,28,B
30,13,C
69,16,B
49,97,A
43,27,C
73,76,A
47,24,C
87,15,B
35,97,B
53,38,B
68,37,B
54,61,B
46,72,B
49,25,C
100,32,B
40,42,B
67,87,A
49,79,B
89,15,B
97,31,B
33,70,B
66,44,B
67,77,A
28,85,B
23,43,C
95,65,A
96,36,B
60,89,A
19,27,C
19,84,B
25,26,C
87,39,B
49,80,B
13,34,C
52,38,B
63,55,B
98,66,A
39,94,B
28,21,C
78,47,B
73,57,B
28,52,B
14,85,B
25,49,C
56,69,B
12,100,B
26,31,C
65,55,B
11,29,C
18,91,B
95,100,A
50,75,B
66,37,B
76,65,A
60,89,A
40,12,C
52,52,B
36,53,B
49,34,B
42,91,B
43,80,B
41,24,C
42,49,B
31,48,C
28,56,B
51,58,B
18,54,C
75,59,B
59,12,C
21,84,B
62,99,A
96,15,B
40,10,C
53,78,B
95,38,B
29,76,B
92,68,A
33,82,B
78,75,A
58,51,B
24,38,C
81,22,B
14,43,C
27,77,B
32,52,B
82,52,B
59,98,A
12,35,C
86,69,A
56,36,B
31,14,C
38,27,C
16,49,C
46,89,B
22,88,B
10,21,C
68,82,A
92,19,B
14,23,C
51,72,B
90,35,B
70,30,B
88,38,B
62,37,B
33,41,C
94,57,A
76,30,B
18,41,C
86,58,A
23,66,B
48,50,B
38,100,B
34,44,C
15,60,C
13,37,C
25,17,C
56,87,A
53,45,B
41,86,B
79,95,A
54,33,B
45,100,A
68,13,B
90,52,A
13,42,C
11,17,C
19,83,B
93,55,A
40,18,C
65,54,B
73,41,B
19,71,B
45,55,B
53,58,B
99,65,A
77,78,A
31,53,B
41,61,B
71,84,A
25,78,B
97,56,A
86,26,B
72,16,B
71,48,B
63,100,A
13,63,C
80,37,B
75,65,A
22,95,B
55,34,B
51,11,C
38,99,B
29,94,B
51,97,A
45,38,B
92,71,A
11,55,C
47,47,B
74,21,B
92,86,A
10,67,C
12,35,C
39,44,B
68,60,B
70,10,B
52,50,B
100,93,A
50,70,B
19,62,B
25,88,B
19,18,C
31,95,B
61,70,B
11,18,C
91,95,A
27,49,C
38,81,B
93,50,A
87,87,A
35,64,B
60,26,B
13,99,B
18,67,B
19,89,B
78,11,B
90,43,B
46,19,C
96,77,A
55,91,A
91,13,B
90,36,B
66,35,B
36,64,B
98,55,A
64,70,B
41,56,B
52,16,C
87,87,A
86,80,A
19,44,C
55,51,B
70,21,B
47,35,B
96,60,A
44,49,B
42,73,B
74,84,A
93,15,B
94,86,A
16,13,C
31,31,C
49,33,B
10,17,C
87,34,B
34,84,B
42,96,B
41,26,C
91,25,B
11,54,C
64,98,A
75,63,B
96,98,A
40,69,B
54,35,B
16,74,B
45,80,B
68,86,A
70,58,B
11,77,B
10,83,B
39,80,B
59,46,B
28,39,C
31,54,B
82,56,B
14,80,B
100,25,B
70,27,B
21,39,C
80,55,B
69,81,A
28,87,B
96,81,A
78,40,B
35,45,B
63,43,B
16,92,B
51,66,B
29,38,C
57,78,B
43,58,B
27,94,B
91,19,B
16,85,B
12,17,C
73,11,B
45,67,B
17,31,C
90,34,B
14,77,B
99,30,B
10,79,B
61,76,B
25,76,B
32,32,C
59,40,B
36,32,C
46,68,B
72,32,B
75,29,B
75,83,A
88,98,A
43,86,B
56,92,A
39,88,B
98,97,A
90,94,A
82,15,B
63,92,A
48,21,C
36,23,C
44,61,B
66,19,B
95,83,A
42,36,C
41,99,A
53,68,B
59,91,A
19,57,C
68,29,B
22,56,C
85,39,B
32,62,B
69,82,A
85,73,A
49,11,C
56,78,B
14,78,B
76,16,B
68,52,B
15,68,B
62,24,B
47,15,C
99,97,A
90,17,B
54,84,B
25,74,B
85,92,A
73,91,A
68,30,B
78,25,B
40,19,C
37,15,C
77,61,B
97,69,A
52,22,C
60,21,B
12,15,C
89,39,B
70,12,B
36,98,B
87,67,A
96,62,A
43,52,B
24,55,C
89,14,B
44,20,C
12,64,C
78,25,B
64,84,A
33,26,C
15,49,C
21,24,C
76,50,B
54,24,C
31,38,C
15,89,B
27,92,B
23,36,C
50,79,B
95,25,B
72,93,A
42,32,C
63,52,B
97,42,B
99,71,A
68,36,B
46,33,C
77,52,B
30,87,B
72,64,B
35,22,C
44,38,B
14,42,C
87,67,A
57,78,B
80,11,B
100,78,A
70,66,B
28,97,B
45,23,C
31,67,B
88,67,A
76,69,A
34,12,C
87,46,B
31,53,B
61,52,B
18,71,B
99,68,A
55,98,A
13,21,C
96,38,B
81,69,A
58,98,A
26,78,B
14,29,C
79,48,B
75,19,B
13,62,C
43,76,B
25,51,C
28,93,B
51,55,B
22,21,C
76,26,B
69,82,A
36,52,B
34,87,B
70,18,B
79,13,B
53,44,B
97,46,A
73,68,A
61,55,B
10,14,C
87,33,B
70,82,A
99,88,A
39,10,C
32,45,C
83,12,B
33,11,C
91,12,B
18,90,B
43,71,B
54,82,B
24,49,C
36,74,B
66,88,A
46,52,B
84,62,A
26,91,B
82,87,A
53,69,B
48,56,B
69,21,B
45,42,B
52,43,B
24,49,C
65,78,A
63,94,A
62,82,A
72,50,B
11,61,C
64,67,B
90,50,A
24,98,B
81,91,A
61,82,A
44,59,B
57,38,B
97,97,A
47,98,A
19,11,C
94,15,B
82,50,B
37,42,C
67,91,A
86,40,B
63,64,B
59,11,C
86,56,A
66,75,A
48,86,B
68,45,B
41,91,B
90,53,A
32,59,B
82,21,B
58,63,B
56,30,B
42,80,B
66,81,A
55,68,B
62,48,B
18,98,B
45,30,C
63,67,B
89,22,B
12,16,C
59,30,B
36,63,B
57,85,A
96,85,A
43,15,C
15,70,B
31,79,B
14,36,C
11,69,B
26,79,B
97,15,B
81,57,B
97,75,A
79,16,B
69,66,B
30,33,C
12,12,C
83,69,A
94,58,A
87,45,B
49,76,B
92,22,B
93,62,A
56,76,B
13,53,C
83,84,A
77,54,B
25,71,B
85,29,B
75,41,B
73,60,B
73,78,A
65,34,B
20,45,C
56,26,B
40,36,C
50,78,B
27,71,B
72,47,B
49,59,B
75,34,B
100,37,B
43,39,B
28,56,B
39,18,C
54,43,B
73,84,A
86,81,A
37,99,B
79,50,B
92,31,B
67,79,A
99,14,B
33,43,C
80,82,A
46,27,C
42,92,B
31,14,C
46,82,B
25,27,C
75,65,A
41,76,B
60,85,A
31,34,C
76,99,A
77,86,A
91,25,B
100,21,B
99,44,A
100,89,A
25,69,B
24,50,C
81,20,B
62,35,B
82,53,B
24,65,B
98,71,A
63,17,B
64,52,B
92,23,B
21,17,C
81,58,B
37,52,B
88,81,A
84,60,A
60,93,A
100,95,A
87,73,A
74,71,A
90,55,A
41,37,C
75,74,A
53,32,B
74,78,A
31,71,B
93,55,A
64,72,B
10,27,C
22,58,B
34,12,C
54,61,B
21,75,B
66,72,B
12,90,B
48,41,B
11,77,B
46,63,B
31,18,C
98,83,A
89,69,A
73,26,B
57,33,B
74,18,B
17,97,B
75,91,A
67,60,B
80,77,A
33,90,B
54,47,B
47,61,B
75,30,B
91,29,B
13,65,C
78,59,B
10,41,C
30,61,B
13,28,C
69,48,B
17,53,C
87,45,B
79,18,B
71,15,B
10,78,B
13,19,C
91,60,A
46,82,B
48,87,B
76,95,A
49,55,B
22,20,C
35,56,B
90,15,B
95,70,A
77,43,B
52,88,A
46,53,B
28,32,C
52,42,B
97,70,A
94,72,A
18,89,B
61,26,B
73,80,A
77,72,A
91,69,A
52,57,B
11,87,B
18,78,B
50,54,B
18,47,C
45,90,B
17,49,C
18,39,C
11,54,C
44,82,B
33,30,C
71,63,B
55,99,A
35,32,C
78,85,A
50,22,C
22,31,C
98,54,A
41,23,C
73,58,B
90,79,A
78,44,B
27,21,C
78,57,B
48,70,B
55,64,B
61,24,B
81,99,A
74,55,B
90,15,B
89,47,B
82,14,B
22,52,C
26,31,C
66,82,A
15,83,B
38,22,C
52,71,B
49,78,B
69,55,B
43,60,B
49,89,B
76,31,B
73,60,B
19,54,C
73,48,B
53,66,B
55,100,A
47,60,B
90,59,A
79,93,A
94,51,A
32,70,B
78,37,B
96,70,A
69,93,A
61,64,B
24,45,C
46,83,B
59,54,B
29,49,C
88,49,B
49,28,C
48,68,B
52,72,B
24,82,B
45,29,C
100,81,A
84,92,A
51,94,A
93,60,A
52,95,A
50,76,B
76,83,A
70,10,B
18,16,C
46,65,B
88,71,A
17,30,C
77,11,B
82,51,B
33,82,B
59,34,B
39,91,B
94,28,B
77,41,B
10,48,C
51,37,B
20,62,B
35,74,B
80,64,A
72,73,A
67,74,A
18,96,B
78,15,B
25,69,B
70,26,B
15,40,C
52,12,C
19,51,C
38,36,C
93,11,B
56,12,C
23,62,B
16,73,B
73,53,B
55,36,B
40,31,C
25,93,B
66,46,B
36,36,C
43,32,C
45,67,B
16,88,B
53,43,B
84,45,B
58,77,B
15,79,B
66,95,A
81,75,A
76,10,B
89,75,A
11,80,B
28,61,B
67,49,B
97,63,A
67,45,B
53,97,A
40,18,C
50,97,A
11,62,C
77,33,B
14,28,C
60,42,B
26,53,C
37,29,C
33,60,B
11,82,B
70,59,B
97,66,A
47,97,A
11,38,C
70,94,A
45,96,A
16,60,C
73,57,B
28,56,B
24,85,B
23,89,B
50,25,C
85,24,B
24,88,B
36,60,B
35,66,B
99,88,A
36,60,B
92,30,B
98,100,A
25,21,C
23,91,B
95,98,A
45,36,B
64,54,B
48,93,A
47,45,B
26,72,B
58,100,A
60,39,B
24,30,C
37,15,C
25,97,B
59,89,A
36,97,B
41,62,B
13,36,C
26,28,C
43,19,C
74,94,A
99,68,A
38,60,B
53,10,C
95,72,A
76,39,B
73,57,B
80,80,A
79,51,B
92,90,A
75,89,A
58,32,B
24,64,B
98,90,A
15,10,C
77,21,B
31,25,C
36,89,B
43,35,C
34,65,B
87,37,B
15,89,B
27,36,C
45,50,B
73,62,B
100,72,A
39,68,B
32,59,B
33,62,B
24,58,B
81,22,B
70,20,B
56,92,A
27,18,C
38,43,B
56,61,B
27,46,C
50,48,B
24,66,B
85,65,A
48,61,B
78,83,A
51,33,B
57,20,C
17,69,B
46,68,B
57,94,A
29,77,B
75,37,B
92,99,A
70,30,B
19,46,C
57,62,B
64,26,B
16,20,C
60,49,B
91,27,B
60,67,B
21,30,C
57,52,B
14,82,B
94,78,A
44,18,C
38,78,B
32,93,B
84,92,A
61,82,A
21,16,C
50,48,B
45,72,B
95,75,A
90,65,A
61,77,B
31,47,C
33,50,B
76,85,A
29,13,C
26,13,C
67,79,A
49,80,B
11,23,C
57,12,C
27,29,C
50,46,B
10,70,B
35,43,C
66,70,B
52,31,B
82,96,A
47,50,B
77,17,B
26,23,C
64,69,B
17,74,B
70,62,B
16,29,C
59,45,B
77,41,B
44,55,B
68,20,B
19,41,C
53,12,C
47,66,B
60,36,B
74,46,B
67,93,A
61,81,A
45,65,B
61,97,A
77,26,B
87,59,A
93,79,A
79,16,B
63,29,B
58,51,B
81,36,B
15,89,B
100,80,A
63,44,B
47,80,B
17,60,C
20,61,B
71,73,A
98,47,A
99,19,B
52,34,B
21,79,B
63,65,B
69,57,B
30,42,C
76,33,B
48,23,C
48,40,B
83,61,A
36,69,B
83,15,B
76,92,A
39,42,B
59,27,B
23,23,C
46,36,B
25,67,B
37,13,C
74,80,A
83,89,A
39,18,C
13,10,C
61,63,B
81,10,B
74,47,B
38,84,B
96,57,A
67,70,B
59,14,C
51,37,B
43,10,C
69,35,B
23,73,B
48,98,A
50,94,A
74,97,A
94,65,A
65,30,B
68,49,B
84,67,A
26,41,C
30,11,C
48,41,B
71,81,A
28,48,C
54,20,C
69,59,B
28,21,C
87,78,A
59,72,B
39,43,B
63,68,B
14,54,C
65,20,B
95,36,B
97,47,A
38,83,B
37,28,C
98,48,A
28,94,B
26,58,B
40,43,B
67,52,B
44,18,C
12,95,B
95,74,A
96,74,A
89,86,A
41,91,B
79,54,B
74,37,B
77,81,A
98,90,A
54,74,B
47,23,C
37,61,B
14,68,B
92,43,B
95,46,A
75,84,A
76,90,A
29,40,C
66,72,B
11,79,B
48,79,B
52,12,C
74,61,B
34,30,C
78,71,A
91,50,A
70,48,B
22,50,C
54,82,B
13,25,C
12,48,C
95,21,B
10,39,C
31,13,C
17,85,B
99,62,A
76,87,A
84,29,B
71,19,B
36,20,C
42,64,B
21,98,B
49,95,A
27,72,B
29,78,B
11,37,C
38,19,C
44,98,A
100,74,A
24,88,B
58,83,A
11,44,C
24,17,C
31,73,B
77,61,B
38,67,B
82,17,B
71,79,A
50,87,B
70,36,B
14,14,C
54,46,B
79,14,B
95,79,A
93,98,A
56,14,C
37,82,B
88,67,A
37,57,B
38,60,B
70,65,B
61,23,B
15,34,C
43,37,B
43,63,B
88,24,B
28,35,C
94,78,A
54,10,C
66,76,A
39,11,C
99,27,B
56,15,C
17,53,C
64,11,C
83,74,A
84,21,B
73,58,B
33,94,B
16,87,B
89,38,B
54,61,B
87,99,A
99,60,A
80,88,A
94,47,A
95,97,A
22,38,C
76,58,B
37,78,B
61,94,A
69,86,A
19,99,B
20,99,B
50,33,B
68,63,B
90,22,B
33,72,B
43,46,B
76,75,A
45,68,B
96,16,B
61,53,B
81,88,A
17,67,B
59,27,B
36,62,B
46,10,C
62,90,A
74,64,B
38,85,B
78,33,B
27,47,C
46,45,B
24,89,B
52,50,B
10,90,B
36,95,B
69,57,B
77,48,B
68,35,B
10,13,C
67,98,A
88,23,B
96,78,A
11,85,B
50,77,B
90,89,A
70,10,B
60,55,B
16,39,C
62,22,B
12,25,C
54,49,B
39,14,C
78,25,B
95,49,A
12,29,C
39,89,B
74,90,A
70,19,B
31,45,C
44,34,C
46,20,C
61,17,C
63,35,B
36,31,C
52,41,B
38,72,B
22,60,B
50,83,B
71,40,B
41,33,C
82,24,B
86,36,B
60,89,A
66,43,B
58,64,B
44,83,B
41,55,B
88,86,A
80,99,A
21,63,B
31,95,B
81,78,A
54,100,A
20,40,C
64,74,B
84,24,B
76,85,A
66,66,B
90,25,B
96,53,A
15,84,B
35,18,C
49,41,B
10,41,C
57,12,C
49,27,C
68,98,A
85,85,A
73,34,B
26,24,C
86,65,A
85,93,A
42,47,B
55,22,C
85,53,B
67,42,B
52,19,C
97,55,A
46,66,B
59,21,B
85,75,A
23,65,B
40,58,B
39,90,B
56,29,B
12,82,B
15,34,C
63,67,B
92,100,A
58,43,B
90,36,B
70,60,B
97,43,A
98,42,A
40,60,B
10,83,B
62,71,B
39,65,B
99,85,A
14,72,B
83,43,B
42,94,B
70,58,B
100,75,A
91,10,B
72,97,A
83,43,B
70,64,B
71,45,B
89,53,A
42,11,C
53,69,B
95,45,A
75,61,B
18,21,C
57,19,C
28,92,B
31,36,C
27,24,C
90,51,A
63,89,A
41,56,B
100,52,A
22,25,C
72,100,A
65,78,A
75,33,B
15,54,C
80,99,A
78,48,B
87,16,B
94,62,A
44,94,B
48,90,B
33,66,B
51,40,B
33,51,B
20,21,C
65,11,C
67,80,A
16,57,C
10,45,C
85,63,A
34,38,C
20,88,B
29,14,C
54,68,B
32,38,C
72,75,A
75,24,B
68,10,C
15,42,C
53,18,C
32,74,B
73,26,B
23,69,B
21,75,B
44,53,B
61,21,B
61,79,A
35,10,C
75,61,B
62,15,C
23,90,B
18,66,B
83,53,B
85,44,B
56,88,A
52,94,A
28,52,B
27,93,B
22,99,B
59,10,C
81,30,B
22,53,C
98,74,A
65,94,A
39,33,C
95,32,B
37,27,C
97,31,B
14,35,C
47,95,A
12,12,C
16,71,B
29,89,B
60,49,B
29,57,B
40,55,B
40,47,B
52,12,C
35,99,B
15,38,C
86,63,A
68,54,B
17,15,C
95,45,A
76,39,B
44,42,B
45,78,B
19,63,B
30,56,B
88,80,A
31,58,B
55,29,B
29,33,C
10,100,B
28,10,C
58,89,A
36,32,C
29,99,B
72,61,B
85,23,B
88,37,B
86,92,A
59,71,B
83,98,A
46,96,A
97,87,A
91,11,B
78,27,B
44,15,C
35,56,B
83,61,A
58,67,B
58,73,B
60,86,A
81,18,B
17,26,C
92,84,A
15,67,B
86,75,A
46,21,C
73,91,A
86,71,A
50,36,B
43,98,A
98,35,B
45,49,B
19,32,C
28,46,C
76,19,B
64,56,B
83,76,A
41,81,B
55,74,B
61,54,B
78,93,A
50,53,B
66,99,A
96,45,A
86,64,A
23,94,B
64,18,B
16,41,C
83,10,B
31,47,C
97,17,B
70,85,A
69,34,B
76,67,A
91,88,A
49,87,B
59,95,A
40,60,B
61,52,B
12,33,C
40,80,B
42,20,C
12,72,B
70,76,A
81,47,B
13,74,B
63,96,A
59,38,B
49,74,B
46,26,C
42,34,C
59,18,C
75,61,B
98,40,B
86,15,B
86,89,A
33,35,C
25,78,B
40,94,B
81,28,B
52,54,B
31,19,C
36,46,B
76,10,B
96,83,A
71,20,B
31,20,C
66,15,B
12,41,C
42,73,B
28,38,C
23,22,C
25,71,B
69,18,B
62,39,B
57,17,C
58,69,B
76,21,B
19,75,B
100,63,A
39,17,C
19,93,B
49,81,B
87,53,A
32,56,B
53,57,B
29,10,C
89,28,B
82,64,A
75,56,B
71,73,A
55,86,A
30,12,C
56,29,B
65,92,A
57,37,B
64,64,B
95,90,A
99,99,A
72,62,B
61,72,B
53,92,A
20,63,B
14,43,C
88,91,A
10,98,B
