KOR,MATH,GRADE 
65,16,B
10,78,B
15,60,C
14,47,C
22,13,C
82,29,B
99,51,A
66,95,A
42,43,B
97,27,B
11,47,C
51,34,B
89,62,A
52,78,B
51,24,C
27,41,C
31,19,C
54,29,B
88,91,A
95,73,A
75,81,A
57,30,B
81,37,B
39,53,B
97,47,A
63,57,B
59,100,A
64,95,A
10,87,B
37,100,B
29,35,C
69,67,B
76,94,A
42,40,B
52,26,C
91,57,A
11,54,C
28,93,B
78,40,B
36,85,B
96,88,A
95,98,A
18,58,C
75,90,A
53,15,C
38,85,B
14,47,C
33,57,B
53,71,B
90,31,B
97,73,A
42,75,B
95,39,B
26,17,C
30,17,C
35,53,B
75,30,B
95,27,B
12,36,C
21,82,B
45,87,B
40,21,C
54,53,B
24,49,C
31,85,B
97,45,A
12,55,C
57,35,B
45,12,C
37,14,C
88,24,B
29,29,C
97,16,B
37,17,C
81,98,A
54,48,B
92,65,A
46,70,B
98,48,A
18,74,B
37,38,C
73,32,B
25,38,C
22,84,B
42,38,B
52,64,B
93,35,B
52,64,B
28,100,B
77,28,B
71,50,B
58,12,C
92,89,A
39,14,C
22,77,B
88,49,B
99,65,A
57,60,B
61,43,B
40,79,B
30,65,B
20,41,C
13,52,C
85,29,B
92,41,B
56,39,B
59,12,C
63,65,B
67,68,B
37,87,B
45,47,B
37,16,C
42,95,B
78,10,B
75,32,B
20,95,B
44,12,C
19,86,B
76,26,B
25,25,C
66,63,B
63,14,C
42,89,B
61,33,B
18,91,B
12,72,B
69,22,B
41,57,B
18,14,C
34,26,C
14,48,C
97,31,B
73,67,A
21,53,C
30,55,B
99,32,B
61,49,B
72,87,A
70,17,B
12,18,C
63,60,B
35,21,C
46,51,B
89,31,B
41,78,B
38,13,C
44,38,B
41,64,B
45,36,B
91,16,B
29,74,B
53,54,B
36,60,B
39,99,B
92,100,A
61,25,B
84,10,B
14,86,B
77,74,A
12,100,B
14,33,C
76,49,B
29,35,C
95,30,B
32,44,C
30,35,C
29,24,C
17,26,C
37,83,B
64,13,C
42,15,C
42,78,B
44,16,C
23,87,B
65,14,C
70,98,A
100,87,A
89,62,A
90,45,B
77,24,B
96,56,A
16,60,C
97,94,A
61,46,B
96,31,B
10,59,C
78,44,B
99,51,A
33,58,B
40,69,B
53,88,A
11,76,B
12,49,C
78,54,B
74,85,A
92,73,A
48,56,B
16,42,C
48,50,B
65,17,B
85,61,A
14,68,B
96,96,A
90,78,A
93,11,B
27,26,C
82,60,A
70,81,A
83,89,A
100,56,A
21,81,B
47,33,B
85,23,B
33,83,B
79,22,B
84,70,A
24,79,B
73,46,B
59,37,B
35,94,B
45,14,C
90,79,A
11,52,C
67,34,B
45,16,C
73,37,B
31,39,C
70,96,A
10,91,B
69,44,B
94,39,B
12,49,C
92,30,B
36,94,B
59,45,B
27,31,C
24,58,B
72,92,A
63,83,A
13,65,C
86,30,B
60,61,B
22,19,C
41,10,C
78,88,A
93,43,B
51,44,B
92,62,A
13,33,C
59,83,A
88,66,A
37,63,B
86,31,B
14,44,C
15,61,C
40,78,B
33,21,C
39,69,B
28,45,C
80,32,B
61,89,A
58,50,B
15,64,C
36,90,B
46,40,B
82,53,B
17,36,C
88,30,B
12,97,B
33,21,C
36,48,B
62,81,A
17,48,C
18,29,C
58,62,B
79,73,A
94,46,A
21,56,C
99,97,A
94,84,A
87,92,A
55,71,B
73,50,B
84,56,A
98,74,A
84,58,A
52,53,B
82,16,B
56,94,A
54,39,B
22,78,B
58,55,B
64,56,B
48,34,B
58,43,B
65,99,A
87,97,A
17,86,B
60,24,B
91,78,A
20,76,B
65,57,B
39,30,C
97,49,A
67,87,A
43,49,B
76,30,B
49,24,C
42,34,C
40,29,C
54,88,A
61,29,B
78,17,B
93,55,A
86,90,A
73,81,A
79,93,A
75,17,B
21,45,C
81,55,B
70,52,B
13,37,C
69,10,C
24,10,C
40,31,C
49,44,B
33,45,C
73,52,B
26,52,C
96,76,A
77,76,A
90,19,B
35,25,C
44,10,C
84,39,B
91,87,A
69,92,A
11,74,B
25,95,B
89,14,B
88,93,A
54,94,A
71,35,B
49,21,C
56,86,A
99,71,A
89,39,B
68,59,B
77,55,B
51,90,A
62,87,A
82,65,A
25,86,B
21,33,C
60,27,B
51,86,B
62,60,B
52,25,C
67,86,A
17,59,C
12,14,C
24,30,C
42,85,B
57,26,B
18,17,C
63,68,B
74,77,A
61,27,B
38,58,B
31,97,B
69,68,B
55,82,B
23,59,B
13,33,C
62,16,C
27,10,C
55,68,B
92,98,A
12,100,B
82,68,A
24,20,C
24,37,C
31,41,C
36,48,B
11,28,C
49,81,B
95,31,B
38,50,B
55,53,B
82,37,B
88,78,A
64,94,A
52,11,C
52,37,B
22,32,C
32,16,C
27,72,B
79,64,A
45,22,C
85,80,A
64,32,B
55,100,A
23,41,C
88,23,B
86,62,A
59,94,A
21,99,B
40,98,B
26,59,B
92,73,A
72,74,A
30,65,B
42,43,B
90,40,B
11,14,C
33,64,B
38,70,B
47,55,B
15,14,C
14,33,C
74,63,B
89,77,A
71,71,A
73,68,A
52,80,B
64,75,B
47,76,B
30,27,C
21,58,C
37,15,C
28,60,B
45,87,B
85,37,B
70,19,B
30,96,B
43,83,B
35,90,B
18,72,B
99,63,A
88,59,A
15,32,C
86,16,B
66,38,B
43,85,B
100,16,B
30,23,C
90,69,A
25,27,C
43,79,B
100,62,A
66,14,B
71,33,B
98,28,B
54,24,C
79,82,A
30,23,C
59,13,C
35,88,B
13,60,C
87,54,A
99,35,B
66,64,B
42,31,C
39,74,B
27,33,C
63,11,C
11,61,C
23,57,B
46,78,B
100,35,B
43,97,A
25,72,B
44,20,C
78,20,B
61,57,B
45,15,C
14,34,C
12,92,B
36,51,B
54,10,C
37,87,B
22,37,C
39,80,B
76,41,B
69,82,A
96,12,B
43,51,B
53,23,C
56,28,B
67,13,B
56,85,A
22,51,C
80,68,A
66,67,B
78,13,B
24,11,C
14,96,B
54,95,A
46,71,B
43,53,B
97,36,B
84,84,A
22,81,B
73,35,B
52,43,B
27,95,B
41,24,C
84,62,A
81,42,B
20,41,C
37,15,C
84,75,A
49,84,B
92,76,A
24,26,C
93,52,A
34,51,B
53,94,A
62,90,A
10,98,B
53,41,B
87,57,A
69,13,B
51,31,B
15,50,C
40,20,C
10,49,C
38,64,B
21,75,B
15,82,B
16,93,B
43,40,B
93,74,A
44,56,B
91,86,A
62,93,A
36,25,C
81,20,B
33,81,B
85,10,B
17,44,C
41,82,B
23,73,B
60,69,B
45,18,C
77,65,A
64,23,B
35,33,C
51,60,B
32,21,C
87,38,B
39,37,C
46,52,B
47,17,C
32,63,B
10,52,C
60,31,B
48,39,B
24,54,C
56,25,B
72,81,A
29,42,C
98,57,A
81,12,B
51,38,B
66,74,A
71,52,B
46,38,B
54,19,C
59,56,B
32,58,B
80,67,A
83,70,A
97,48,A
21,45,C
25,76,B
84,28,B
12,55,C
18,88,B
57,51,B
18,100,B
81,40,B
85,41,B
30,100,B
43,20,C
33,76,B
56,57,B
29,84,B
82,65,A
61,93,A
97,84,A
10,31,C
41,30,C
33,47,B
75,66,A
79,90,A
22,13,C
72,35,B
46,71,B
54,33,B
29,78,B
97,47,A
11,35,C
46,62,B
19,63,B
43,90,B
85,71,A
76,58,B
42,30,C
35,93,B
28,36,C
10,44,C
26,84,B
66,19,B
36,14,C
58,93,A
75,19,B
98,17,B
71,65,B
91,87,A
84,21,B
94,45,B
41,30,C
67,48,B
95,97,A
69,76,A
79,20,B
97,15,B
69,32,B
28,96,B
80,16,B
68,89,A
14,51,C
26,78,B
95,23,B
18,26,C
90,69,A
11,63,C
67,58,B
93,20,B
53,10,C
10,61,C
51,37,B
62,18,B
51,16,C
37,93,B
38,100,B
38,82,B
36,68,B
19,68,B
46,57,B
97,57,A
28,92,B
17,46,C
29,11,C
17,76,B
44,34,C
54,19,C
92,60,A
46,94,A
97,35,B
24,43,C
85,76,A
85,37,B
13,33,C
94,40,B
99,80,A
47,37,B
95,62,A
34,47,B
13,17,C
78,29,B
49,82,B
87,34,B
69,31,B
51,55,B
19,62,B
74,47,B
36,46,B
77,93,A
12,91,B
11,51,C
41,71,B
26,16,C
58,66,B
93,56,A
37,65,B
76,92,A
17,47,C
70,81,A
47,28,C
88,28,B
47,21,C
82,53,B
30,23,C
69,55,B
31,63,B
82,12,B
93,100,A
50,90,A
23,35,C
46,84,B
74,86,A
15,64,C
50,52,B
11,72,B
48,34,B
99,91,A
21,86,B
93,28,B
10,90,B
21,83,B
71,89,A
75,60,B
55,12,C
92,35,B
38,96,B
79,39,B
30,90,B
89,41,B
78,25,B
84,75,A
84,10,B
91,49,A
29,81,B
63,67,B
78,92,A
26,95,B
36,33,C
72,43,B
45,78,B
90,32,B
39,22,C
94,10,B
33,95,B
58,46,B
89,81,A
21,60,B
91,13,B
24,43,C
38,69,B
37,34,C
12,85,B
11,26,C
74,36,B
15,39,C
91,87,A
78,52,B
55,29,B
81,79,A
25,41,C
47,11,C
46,78,B
41,29,C
66,46,B
68,89,A
65,52,B
96,23,B
99,75,A
34,50,B
37,63,B
87,80,A
76,46,B
20,65,B
86,16,B
85,25,B
87,87,A
70,22,B
38,47,B
94,95,A
23,31,C
77,44,B
55,79,B
31,15,C
31,30,C
46,83,B
16,15,C
72,92,A
23,73,B
59,99,A
44,64,B
97,68,A
31,84,B
27,65,B
96,35,B
17,36,C
84,16,B
94,53,A
46,40,B
96,61,A
11,74,B
69,90,A
64,68,B
49,29,C
53,95,A
13,67,B
55,42,B
36,63,B
80,25,B
70,79,A
90,58,A
19,50,C
93,84,A
86,90,A
82,46,B
88,54,A
38,32,C
29,40,C
95,63,A
71,95,A
68,52,B
97,14,B
87,21,B
75,20,B
17,54,C
16,91,B
19,66,B
16,87,B
65,25,B
41,30,C
29,45,C
28,87,B
96,88,A
21,13,C
87,15,B
25,47,C
46,39,B
23,94,B
12,61,C
45,55,B
36,38,C
87,20,B
84,91,A
18,86,B
93,23,B
61,17,C
54,24,C
26,74,B
71,61,B
66,10,C
25,83,B
79,36,B
24,21,C
69,60,B
50,22,C
69,43,B
51,67,B
78,14,B
44,38,B
11,15,C
30,71,B
100,49,A
63,40,B
81,86,A
50,84,B
32,47,C
41,74,B
29,15,C
57,78,B
75,73,A
66,78,A
55,11,C
69,19,B
34,32,C
74,90,A
53,28,B
34,35,C
11,73,B
52,18,C
44,49,B
91,100,A
83,38,B
93,15,B
33,29,C
28,22,C
54,12,C
40,52,B
82,91,A
21,81,B
58,96,A
27,46,C
77,12,B
99,72,A
85,23,B
90,35,B
70,83,A
68,14,B
37,77,B
47,54,B
38,19,C
49,31,B
51,63,B
82,69,A
50,27,C
60,18,C
70,81,A
32,79,B
21,71,B
16,71,B
24,28,C
87,93,A
73,41,B
27,53,B
35,86,B
32,27,C
81,96,A
72,56,B
22,42,C
76,33,B
27,22,C
36,39,C
74,14,B
86,84,A
33,86,B
73,87,A
54,94,A
87,50,B
96,77,A
69,65,B
73,22,B
44,39,B
79,14,B
37,82,B
95,34,B
43,69,B
23,93,B
74,63,B
81,58,B
56,57,B
59,29,B
50,27,C
72,18,B
36,84,B
61,23,B
10,18,C
99,66,A
86,91,A
73,83,A
99,89,A
33,41,C
60,16,C
71,87,A
81,90,A
39,91,B
64,28,B
17,25,C
29,67,B
11,83,B
34,39,C
99,46,A
19,30,C
13,98,B
54,62,B
78,63,A
95,37,B
40,12,C
27,51,C
18,18,C
69,41,B
94,51,A
44,59,B
41,96,B
54,30,B
57,78,B
60,16,C
27,32,C
41,50,B
22,77,B
71,46,B
29,70,B
66,68,B
90,46,B
15,70,B
11,55,C
54,12,C
100,29,B
73,62,B
12,43,C
64,10,C
42,55,B
16,57,C
44,34,C
43,23,C
83,45,B
80,100,A
72,97,A
90,57,A
98,11,B
94,56,A
82,67,A
12,73,B
23,46,C
61,50,B
19,53,C
10,92,B
61,89,A
57,15,C
27,50,C
69,56,B
27,96,B
68,87,A
80,98,A
50,71,B
72,16,B
76,72,A
11,71,B
51,82,B
100,51,A
93,21,B
91,78,A
22,79,B
68,89,A
10,23,C
95,15,B
75,31,B
20,56,C
23,27,C
81,29,B
40,31,C
60,89,A
69,58,B
52,100,A
55,68,B
75,76,A
17,14,C
28,68,B
61,24,B
46,47,B
11,18,C
55,61,B
85,97,A
46,81,B
62,15,C
87,11,B
17,35,C
49,92,A
18,98,B
70,44,B
21,80,B
80,65,A
55,39,B
23,81,B
74,94,A
90,96,A
30,27,C
24,30,C
17,34,C
41,56,B
97,42,B
35,54,B
84,59,A
19,13,C
67,13,B
51,57,B
79,69,A
61,98,A
74,84,A
66,42,B
32,41,C
18,59,C
18,72,B
53,34,B
66,60,B
23,59,B
95,90,A
97,64,A
64,89,A
74,97,A
15,13,C
53,34,B
65,98,A
94,23,B
40,38,C
97,75,A
55,98,A
67,66,B
89,95,A
12,43,C
26,75,B
50,72,B
57,99,A
75,96,A
84,30,B
61,81,A
89,85,A
93,74,A
59,48,B
26,85,B
61,66,B
76,27,B
67,32,B
85,41,B
61,16,C
96,91,A
95,40,B
84,64,A
59,12,C
19,40,C
81,70,A
91,24,B
33,36,C
32,40,C
20,30,C
69,58,B
25,28,C
96,20,B
54,72,B
84,70,A
69,12,B
53,14,C
97,14,B
76,89,A
62,70,B
87,94,A
50,58,B
65,16,B
85,46,B
32,75,B
35,78,B
100,31,B
44,16,C
43,97,A
35,73,B
39,35,C
79,41,B
41,61,B
92,68,A
96,80,A
36,26,C
96,38,B
49,86,B
98,93,A
60,50,B
93,82,A
93,32,B
64,46,B
36,81,B
16,21,C
25,36,C
60,33,B
60,30,B
61,16,C
24,29,C
89,52,A
71,73,A
37,42,C
41,24,C
73,72,A
16,77,B
86,62,A
79,24,B
30,89,B
58,21,C
14,43,C
19,11,C
24,39,C
88,54,A
99,18,B
75,14,B
57,72,B
41,31,C
52,18,C
45,80,B
86,69,A
24,89,B
30,12,C
91,18,B
20,90,B
96,83,A
20,69,B
96,83,A
47,54,B
38,57,B
56,95,A
51,26,C
50,35,B
46,91,B
90,92,A
40,31,C
93,27,B
53,62,B
74,79,A
33,30,C
69,20,B
67,54,B
29,31,C
92,30,B
14,15,C
33,50,B
82,53,B
77,59,B
45,37,B
29,50,C
52,24,C
13,76,B
31,57,B
35,98,B
97,59,A
31,83,B
70,22,B
60,17,C
38,85,B
32,86,B
73,77,A
14,17,C
72,68,A
14,16,C
53,21,C
71,11,B
88,79,A
27,21,C
14,65,C
94,100,A
43,68,B
51,24,C
94,30,B
71,93,A
73,75,A
67,50,B
71,98,A
87,27,B
80,93,A
30,70,B
69,95,A
71,97,A
46,96,A
12,30,C
64,67,B
78,49,B
99,55,A
37,84,B
68,55,B
18,95,B
37,38,C
89,30,B
54,47,B
47,56,B
52,97,A
67,34,B
53,94,A
64,92,A
13,66,C
88,44,B
92,61,A
86,28,B
39,99,B
73,32,B
42,95,B
78,87,A
27,52,C
39,68,B
58,37,B
38,89,B
89,56,A
74,63,B
70,58,B
90,62,A
97,25,B
88,74,A
75,38,B
73,94,A
15,21,C
40,23,C
25,50,C
63,38,B
85,80,A
84,87,A
77,57,B
17,32,C
68,51,B
92,34,B
69,24,B
24,19,C
50,34,B
43,67,B
46,58,B
68,30,B
81,42,B
99,27,B
77,95,A
63,89,A
13,94,B
18,72,B
58,23,B
25,65,B
67,27,B
100,91,A
57,43,B
28,30,C
41,93,B
77,68,A
28,29,C
73,100,A
85,85,A
60,51,B
28,12,C
36,15,C
80,69,A
32,95,B
43,67,B
86,80,A
91,62,A
38,82,B
48,78,B
28,86,B
55,25,B
94,35,B
11,20,C
84,42,B
98,78,A
60,46,B
95,89,A
99,43,A
41,95,B
59,87,A
75,69,A
85,28,B
65,42,B
46,48,B
15,10,C
54,46,B
47,67,B
80,22,B
17,42,C
23,36,C
40,72,B
82,44,B
41,53,B
22,30,C
87,72,A
76,89,A
78,99,A
56,50,B
52,83,B
39,94,B
51,20,C
51,72,B
77,80,A
41,82,B
70,42,B
24,43,C
45,34,C
80,70,A
20,30,C
55,65,B
91,27,B
88,11,B
50,21,C
87,79,A
86,44,B
98,38,B
95,91,A
75,99,A
15,29,C
18,71,B
34,76,B
28,73,B
34,89,B
30,76,B
44,33,C
90,43,B
10,58,C
16,21,C
70,79,A
75,31,B
14,67,B
57,36,B
52,86,B
18,42,C
91,48,B
100,12,B
35,26,C
55,51,B
70,85,A
20,71,B
55,60,B
58,35,B
54,36,B
10,71,B
83,61,A
50,56,B
41,79,B
97,74,A
15,94,B
64,43,B
82,66,A
47,82,B
85,74,A
100,83,A
84,13,B
61,64,B
56,60,B
32,76,B
28,34,C
14,98,B
97,90,A
76,52,B
76,38,B
76,45,B
57,66,B
28,64,B
96,18,B
46,14,C
23,93,B
68,84,A
34,64,B
13,14,C
14,77,B
14,96,B
69,57,B
87,93,A
80,58,B
53,84,B
35,30,C
48,96,A
42,35,C
96,51,A
96,99,A
73,80,A
95,71,A
20,76,B
58,29,B
40,44,B
68,23,B
14,76,B
49,54,B
88,22,B
48,41,B
20,48,C
68,98,A
96,57,A
88,85,A
52,94,A
57,36,B
83,78,A
16,52,C
23,95,B
12,10,C
87,25,B
92,18,B
41,92,B
34,75,B
82,32,B
10,10,C
72,36,B
64,31,B
66,75,A
90,53,A
97,47,A
62,10,C
53,66,B
77,25,B
39,12,C
17,15,C
65,66,B
59,83,A
14,84,B
99,92,A
87,39,B
10,90,B
21,50,C
89,57,A
52,89,A
18,95,B
17,85,B
36,27,C
30,96,B
15,39,C
18,21,C
52,83,B
51,17,C
19,99,B
69,49,B
19,48,C
75,69,A
73,44,B
33,89,B
53,98,A
62,47,B
40,50,B
90,54,A
10,55,C
74,50,B
30,48,C
15,55,C
56,50,B
23,12,C
91,34,B
36,97,B
62,88,A
11,57,C
45,82,B
90,86,A
100,76,A
51,31,B
17,32,C
45,33,C
10,75,B
50,25,C
75,72,A
78,91,A
34,13,C
37,23,C
66,65,B
40,57,B
28,56,B
74,80,A
73,13,B
86,78,A
93,81,A
81,64,A
93,42,B
83,48,B
64,88,A
66,13,C
19,86,B
66,65,B
63,81,A
47,12,C
14,44,C
79,70,A
26,46,C
94,16,B
44,20,C
15,62,C
100,50,A
72,23,B
53,38,B
77,86,A
44,94,B
52,60,B
24,21,C
94,83,A
15,23,C
32,39,C
56,38,B
96,16,B
75,71,A
22,88,B
40,100,A
13,54,C
67,24,B
90,100,A
32,84,B
14,92,B
33,70,B
59,32,B
40,68,B
48,92,A
81,58,B
13,65,C
90,79,A
70,30,B
33,65,B
44,93,B
62,39,B
57,33,B
49,40,B
14,56,C
77,89,A
87,45,B
92,84,A
12,23,C
23,40,C
89,55,A
39,89,B
98,71,A
20,20,C
66,84,A
74,19,B
58,36,B
89,72,A
11,84,B
90,91,A
16,52,C
98,50,A
20,63,B
95,83,A
83,94,A
10,70,B
48,20,C
25,69,B
90,57,A
86,41,B
18,66,B
58,95,A
57,36,B
77,91,A
52,96,A
44,43,B
59,71,B
88,96,A
73,21,B
18,55,C
100,49,A
63,46,B
35,17,C
61,27,B
27,96,B
100,96,A
47,32,C
29,33,C
23,16,C
80,12,B
89,61,A
51,86,B
45,70,B
50,16,C
73,50,B
55,48,B
46,98,A
14,18,C
17,24,C
43,42,B
61,57,B
21,41,C
53,15,C
65,41,B
50,33,B
31,93,B
43,24,C
46,12,C
91,52,A
78,15,B
63,92,A
42,99,A
23,79,B
77,49,B
85,45,B
46,92,B
34,83,B
12,18,C
48,26,C
93,15,B
53,27,B
80,28,B
17,72,B
12,92,B
52,30,B
42,44,B
41,64,B
37,70,B
71,96,A
72,11,B
69,40,B
90,33,B
73,24,B
79,10,B
10,30,C
49,34,B
73,62,B
97,57,A
100,25,B
34,51,B
68,74,A
62,45,B
30,27,C
79,94,A
29,49,C
52,59,B
35,81,B
35,58,B
65,10,C
96,78,A
58,80,B
100,56,A
59,56,B
86,71,A
60,85,A
32,95,B
63,96,A
87,52,B
31,33,C
83,69,A
99,50,A
11,24,C
25,24,C
88,90,A
25,71,B
41,43,B
78,53,B
81,60,A
39,94,B
60,93,A
91,52,A
37,46,B
58,10,C
87,90,A
49,26,C
20,97,B
96,93,A
92,40,B
46,47,B
35,52,B
25,92,B
77,100,A
21,24,C
64,59,B
81,73,A
15,44,C
72,92,A
46,82,B
89,99,A
93,58,A
35,51,B
49,64,B
59,62,B
63,49,B
78,44,B
76,97,A
31,54,B
46,88,B
56,63,B
66,38,B
53,32,B
79,86,A
24,19,C
31,37,C
37,54,B
27,71,B
93,73,A
52,62,B
24,16,C
21,29,C
66,85,A
24,52,C
84,18,B
64,64,B
87,68,A
59,62,B
32,92,B
12,14,C
44,94,B
83,97,A
72,46,B
87,63,A
68,34,B
10,75,B
26,53,C
94,22,B
75,28,B
21,36,C
14,20,C
57,19,C
68,29,B
63,97,A
43,87,B
88,70,A
61,12,C
66,49,B
12,66,C
11,87,B
25,83,B
49,63,B
66,22,B
81,61,A
28,33,C
43,21,C
72,84,A
10,35,C
20,95,B
47,100,A
96,52,A
71,29,B
18,72,B
100,67,A
65,58,B
15,52,C
36,22,C
48,13,C
19,69,B
77,21,B
49,37,B
19,35,C
66,45,B
69,81,A
29,54,B
21,18,C
84,99,A
69,23,B
52,46,B
52,59,B
99,43,A
94,65,A
70,36,B
11,91,B
79,82,A
97,100,A
64,95,A
44,90,B
100,37,B
55,60,B
71,34,B
63,48,B
36,70,B
93,37,B
71,84,A
50,45,B
44,30,C
21,70,B
30,80,B
69,86,A
100,73,A
97,40,B
64,57,B
13,19,C
78,42,B
70,53,B
54,88,A
49,54,B
71,51,B
97,55,A
67,45,B
13,62,C
81,69,A
22,92,B
54,65,B
20,26,C
90,91,A
12,14,C
10,57,C
83,91,A
18,96,B
81,57,B
73,40,B
19,74,B
75,66,A
21,42,C
100,68,A
36,90,B
82,85,A
88,30,B
98,33,B
85,35,B
43,77,B
33,17,C
100,64,A
47,33,B
89,64,A
40,65,B
86,80,A
18,75,B
55,75,B
76,28,B
99,79,A
80,69,A
52,18,C
95,81,A
90,80,A
73,72,A
21,60,B
11,56,C
32,23,C
42,82,B
97,46,A
95,77,A
43,25,C
46,39,B
100,47,A
10,67,C
18,53,C
14,46,C
52,28,B
89,30,B
23,30,C
79,49,B
62,32,B
98,11,B
35,29,C
73,53,B
60,59,B
84,70,A
94,95,A
62,45,B
66,71,B
18,36,C
94,80,A
18,49,C
19,16,C
85,85,A
78,58,B
61,44,B
36,14,C
45,34,C
63,24,B
59,78,B
29,48,C
10,18,C
97,34,B
34,40,C
36,11,C
37,45,B
33,71,B
34,76,B
80,28,B
86,63,A
59,58,B
41,95,B
91,88,A
42,91,B
58,24,B
72,14,B
32,84,B
39,23,C
25,71,B
19,56,C
74,74,A
80,98,A
13,99,B
38,34,C
51,79,B
99,37,B
93,18,B
84,70,A
91,90,A
68,52,B
57,39,B
56,50,B
26,55,B
36,34,C
90,73,A
99,95,A
57,79,B
28,79,B
35,30,C
81,30,B
89,43,B
78,50,B
87,15,B
94,10,B
80,13,B
32,27,C
18,75,B
24,40,C
85,35,B
32,63,B
88,42,B
15,37,C
12,73,B
25,19,C
84,95,A
20,99,B
50,78,B
98,57,A
10,33,C
82,19,B
48,47,B
81,64,A
63,76,B
50,73,B
86,65,A
65,73,B
48,89,B
86,99,A
88,68,A
88,80,A
47,18,C
68,70,B
26,90,B
25,22,C
24,21,C
16,83,B
73,14,B
69,62,B
49,82,B
86,66,A
14,53,C
39,83,B
82,51,B
31,34,C
65,24,B
94,61,A
26,13,C
83,80,A
26,40,C
94,46,A
93,93,A
75,23,B
30,86,B
73,22,B
55,74,B
26,92,B
57,28,B
35,53,B
68,47,B
66,55,B
42,59,B
69,67,B
40,74,B
93,42,B
38,42,B
59,27,B
71,49,B
78,83,A
46,82,B
35,26,C
59,94,A
75,19,B
28,72,B
98,30,B
87,53,A
100,25,B
19,31,C
94,79,A
63,47,B
66,79,A
94,93,A
34,82,B
15,20,C
48,98,A
41,49,B
46,61,B
16,43,C
47,54,B
41,37,C
13,49,C
12,93,B
91,67,A
16,94,B
81,37,B
84,30,B
44,89,B
32,21,C
72,26,B
15,47,C
79,67,A
23,64,B
18,80,B
98,31,B
33,36,C
41,69,B
75,55,B
19,46,C
58,72,B
84,98,A
41,61,B
67,93,A
61,43,B
80,38,B
84,23,B
91,32,B
93,20,B
44,59,B
97,90,A
83,61,A
27,30,C
95,83,A
38,58,B
83,49,B
79,10,B
53,45,B
87,77,A
58,90,A
63,14,C
85,63,A
48,34,B
43,65,B
42,87,B
40,67,B
19,48,C
84,47,B
48,85,B
83,81,A
90,85,A
73,74,A
45,47,B
65,48,B
96,38,B
66,92,A
27,29,C
88,45,B
32,15,C
28,42,C
74,97,A
55,51,B
47,61,B
49,42,B
81,32,B
70,20,B
78,40,B
55,81,B
38,69,B
62,63,B
61,25,B
91,94,A
58,70,B
86,33,B
13,44,C
46,55,B
56,89,A
56,83,B
32,60,B
88,82,A
17,57,C
99,49,A
24,63,B
72,57,B
25,76,B
15,19,C
76,82,A
49,57,B
100,28,B
26,41,C
86,52,B
34,21,C
79,21,B
75,24,B
72,67,B
11,54,C
73,87,A
44,83,B
50,60,B
43,91,B
38,28,C
91,24,B
12,62,C
96,26,B
75,65,A
37,84,B
95,71,A
64,11,C
59,87,A
82,67,A
93,81,A
92,15,B
10,40,C
26,17,C
68,83,A
11,84,B
78,22,B
68,62,B
88,40,B
85,23,B
57,86,A
52,21,C
35,78,B
25,72,B
14,10,C
33,53,B
33,100,B
99,71,A
100,82,A
86,48,B
81,19,B
90,81,A
94,22,B
29,54,B
23,64,B
11,71,B
73,59,B
92,85,A
16,39,C
42,44,B
76,74,A
47,50,B
42,68,B
64,87,A
81,66,A
24,97,B
